grdc_no,wmo_reg,sub_reg,river,station,country,lat,lon,area,altitude,d_start,d_end,d_yrs,d_miss,m_start,m_end,m_yrs,m_miss,t_start,t_end,t_yrs,lta_discharge,r_volume_yr,r_height_yr
2901201,2,2011,ANADYR',SNEZHNOYE,RU,65.45,172.97,106000,-999,1958,1994,37,9.966877447,1979,1994,16,54.05405405,1958,1994,37,1023.848,32.28807053,304.6044389
2910311,2,2101,CHULYM,SERGEYEVO,RU,57.25,86.13,109000,-999,,,,,1957,1994,38,0.441501104,1957,1994,38,635.543,20.04248405,183.8760004
6457010,6,6571,ODER RIVER,GOZDOWICE,PL,52.76416667,14.31777778,109810.7,2.98,1949,2020,72,0,1900,1994,95,0,1900,2020,121,509.52,16.06822272,146.3265667
2964100,2,2641,"CHAO PHRAYA, MAENAM",NAKHON SAWAN,TH,15.67,100.12,110569,17,1978,1994,17,0,1976,1994,19,0,1976,1994,19,608.405,19.18666008,173.5265769
1749500,1,1491,MBOMOU,BANGASSOU,CF,4.716666667,22.81666667,115000,468.52,1986,1994,9,29.28769018,1986,1994,9,29.47368421,1986,1994,9,803.927,25.35264187,220.4577554
2964130,2,2641,"CHAO PHRAYA, MAENAM",WAT PHO NGAM (BAN RE RAI),TH,15.1658,100.1922,120693,-999,1950,2000,51,0.334008651,1978,1994,17,0,1950,2000,51,454.232,14.32466035,118.6867536
1134480,1,1341,BANI,SOFARA,ML,14.02,-4.25,129000,-999,1952,1992,41,26.26869658,1952,1994,43,24.31372549,1952,1994,43,368.55,11.6225928,90.0976186
5101200,5,5011,BURDEKIN RIVER,CLARE,AU,-19.7586,147.244,129900,9.4,1950,2012,63,0.132176059,1950,1994,45,14.36781609,1950,2012,63,309.809,9.770136624,75.21275307
2903703,2,2031,VILYUY,CHERNYSHEVSKYI,RU,63.03,112.5,136000,-999,,,,,1959,1994,36,7.407407407,1959,1994,36,639.76,20.17547136,148.3490541
2311208,2,2111,ISHIM,ILINKA,KZ,55.45,69.35,143000,-999,,,,,1961,1994,34,23.61809045,1961,1994,34,50.527,1.593419472,11.14279351
2903702,2,2031,VILYUY,SULDUKAR,RU,63.22,113.63,168000,-999,,,,,1967,1994,28,18.1547619,1967,1994,28,707.033,22.29699269,132.7201946
3637390,3,3371,"JURUENA, RIO",FOZ DO JURUENA,BR,-7.7311,-58.2808,182000,123,1986,1996,11,10.61140506,1987,1994,8,25.80645161,1986,1996,11,3680.472,116.067365,637.7327747
2999850,2,2992,KOTUY,KHATANGA,RU,71.98,102.47,275000,-999,1971,1991,21,79.77361542,1961,1994,34,63,1961,1994,34,2600.008,81.99385229,298.1594629
3637180,3,3371,"TAPAJOS, RIO",BARRA DO SAO MANUEL-JUSANTE,BR,-7.3397,-58.1553,333000,-999,1975,2019,45,7.589006871,1975,1994,20,17.82608696,1975,2019,45,8477.169,267.3360016,802.8108156
1749100,1,1491,UBANGI,BANGUI,CF,4.366666667,18.58333333,499000,336,1911,2016,106,16.68951957,1911,1994,84,34.30290873,1911,2016,106,3761.045,118.6083151,237.6920143
3651800,3,3511,"SAO FRANCISCO, RIO",JUAZEIRO,BR,-9.4167,-40.5167,510800,-999,,,,,1929,1994,66,1.550387597,1929,1994,66,2710.138,85.46691197,167.319718
4213710,4,4131,NELSON RIVER,ABOVE BLADDER RAPIDS,CA,54.775002,-97.930557,1000000,190,1958,1994,37,2.330913259,1958,1994,37,2.331002331,1958,1994,37,2237.766,70.57018858,70.57018858
2903430,2,2031,LENA,STOLB,RU,72.37,126.8,2460000,-999,1951,2002,52,0,1978,1994,17,0,1951,2002,52,15370.145,484.7128927,197.0377613
2517450,2,2171,ZERAVSHAN,DUPULI,TJ,39.38,67.77,10200,1041,,,,,1932,1995,64,0.131752306,1932,1995,64,155.881,4.915863216,481.9473741
5109170,5,5092,GILBERT RIVER,ROCKFIELDS,AU,-18.2025,142.876,10987,168,1967,2012,46,4.740803691,1967,1995,29,49.2795389,1967,2012,46,42.344,1.335360384,121.5400368
4213510,4,4132,CARROT RIVER,NEAR TURNBERRY,CA,53.613335,-102.10389,12600,260,1966,2020,55,0.983132049,1966,1995,30,0,1966,2020,55,22.35,0.7048296,55.93885714
6444600,6,6441,SZAMOS,CSENGER,HU,47.833332,22.683332,15283,113,1930,1995,66,0.189059743,1931,1995,65,32.30769231,1930,1995,66,126.993,4.004851248,262.0461459
4244635,4,4444,"NATASHQUAN, RIVIERE",EN AVAL DE LA DECHARGE DU LAC ALIESTE,CA,50.427223,-61.713612,15600,43,1980,2020,41,8.212362843,1981,1995,15,0,1980,2020,41,345.229,10.88714174,697.8937015
6970501,6,6703,MEZEN',PYSSA,RU,64.17,48.83,16100,73,,,,,1961,1995,35,0,1961,1995,35,187.406,5.910035616,367.0829575
2909403,2,2091,PODKAMENNAYA TUNGUSKA,CHEMDAL'SK,RU,59.63,103.32,16700,269,,,,,1962,1995,34,9.068627451,1962,1995,34,106.233,3.350163888,200.608616
2910101,2,2101,BOL'SHOY YUGAN,RISKINI,RU,60.27,73.82,18300,-999,,,,,1966,1995,30,2.801120448,1966,1995,30,120.501,3.800119536,207.6568052
4244890,4,4440,"MOISIE, RIVIERE",ABOVE QNSLR BRIDGE,CA,50.350277,-66.190277,19000,17,1965,2020,56,6.394280892,1965,1995,31,2.762430939,1965,2020,56,410.896,12.95801626,682.0008556
2909205,2,2091,KYZYL-KHEM,KYZYL-KHEM,RU,51.47,98.03,20200,-999,,,,,1968,1995,28,19.27710843,1968,1995,28,148.978,4.698170208,232.5826836
3662400,3,3621,"PIQUIRI, RIO",BALSA SANTA MARIA,BR,-24.16611,-53.73583,20982,270,1969,2019,51,0.075159714,1969,1995,27,1.587301587,1969,2019,51,526.713,16.61042117,791.6509946
5230400,5,5301,"RAJANG, SUNGAI",NG BENIN,MY,2.15,113.07,21192,50,,,,,1981,1995,15,48.57142857,1981,1995,15,845.561,26.6656117,1258.286698
3663700,3,3631,"TIBAGI, RIO",JATAIZINHO ANA/CESP,BR,-23.25139,-50.98194,21915,335.96,1931,1999,69,0.862659733,1931,1995,65,1.038961039,1931,1999,69,356.565,11.24463384,513.1021602
4208255,4,4081,KECHIKA RIVER,AT THE MOUTH,CA,59.615276,-127.31028,22700,-999,1962,1995,34,16.95029486,1962,1995,34,17.17948718,1962,1995,34,245.616,7.745746176,341.2222985
3637900,3,3371,"SANGUE, RIO DO",FAZENDA TOMBADOR,BR,-11.7644,-58.0364,24700,256,1984,2020,37,6.080147398,1984,1995,12,0,1984,2020,37,524.24,16.53243264,669.3292567
3514800,3,3141,OYAPOK FLEUVE,MARIPA,GF,3.82,-51.88,25120,103,1953,1996,44,0,1953,1995,43,0.779727096,1953,1996,44,831.4,26.2190304,1043.75121
2912560,2,2121,LYAPIN,LOMBOVOG,RU,63.8,61.47,26800,-999,,,,,1979,1995,17,18.97435897,1979,1995,17,302.251,9.531787536,355.663714
3662655,3,3621,"IVAI, RIO",PORTO PARAISO DO NORTE,BR,-23.32306,-52.66444,28427,250,1953,2019,67,0.053124106,1953,1995,43,1.169590643,1953,2019,67,566.039,17.8506059,627.945471
4214900,4,4143,"BALEINE, GRANDE RIVIERE DE LA",PRES DE L'EMBOUCHURE-1,CA,57.883335,-67.583336,29800,26,1956,2019,64,27.15890022,1962,1995,34,0,1956,2019,64,505.623,15.94532693,535.0780848
6444110,6,6441,MAROS,MAKO,HU,46.216667,20.483334,30149,80,1930,1995,66,0.19326107,1931,1995,65,32.30769231,1930,1995,66,172.765,5.44831704,180.7130266
2909430,2,2091,CHUNYA,MUTORAY,RU,61.33,100.47,30400,302,,,,,1964,1995,32,12.86089239,1964,1995,32,142.32,4.48820352,147.6382737
4203160,4,4031,STEWART RIVER,ABOVE FRASER FALLS,CA,63.488056,-135.135,30588,-999,1980,1995,16,0,1980,1995,16,0,1980,1995,16,375.266,11.83438858,386.8964488
4208220,4,4081,SOUTH NAHANNI RIVER,ABOVE CLAUSEN CREEK,CA,61.263332,-124.06973,33400,300,1969,1995,27,7.225939269,1966,1995,30,13.23943662,1966,1995,30,403.749,12.73262846,381.2164211
2912551,2,2121,SEVERNAYA SOS'VA,KIMKYASUY,RU,63.42,61.53,35700,-999,,,,,1962,1995,34,30.88235294,1962,1995,34,267.168,8.425410048,236.0058837
4204050,4,4041,STIKINE RIVER,ABOVE BUTTERFLY CREEK,CA,57.486111,-131.75,36000,-999,1971,1995,25,2.208880834,1971,1995,25,0,1971,1995,25,656.308,20.69732909,574.925808
4231630,4,4311,"SAINT-JEAN, RIVIERE",BELOW MACTAQUAC,CA,45.962223,-66.830833,39900,6,1966,1995,30,0,1966,1995,30,0,1966,1995,30,812.856,25.63422682,642.461825
4214680,4,4142,RUPERT,EN AVAL DU LAC NEMISCAU,CA,51.448612,-76.866386,40900,211,1963,2001,39,1.434617316,1963,1995,33,0.777202073,1963,2001,39,846.712,26.70190963,652.8584262
5109200,5,5095,MITCHELL RIVER,KOOLATAH,AU,-15.9509,142.377,45872,19.71,1972,2012,41,2.448506343,1972,1995,24,22.69503546,1972,2012,41,229.913,7.250536368,158.0601754
4214450,4,4142,WINISK RIVER,BELOW ASHEWEIG RIVER TRIBUTARY,CA,54.516666,-87.23333,50000,100,1965,2020,56,10.17293494,1965,1995,31,6.497175141,1965,2020,56,448.174,14.13361526,282.6723053
6357500,6,6571,ODER RIVER,EISENHUETTENSTADT,DE,52.153,14.688,52033,25.16,1920,2019,100,0.444505798,1940,1995,56,1.057401813,1920,2019,100,296.911,9.363385296,179.9509022
4213603,4,4131,WATERHEN RIVER,NEAR WATERHEN,CA,51.852779,-99.547226,55100,-999,1950,2020,71,0.963752,1950,1995,46,1.10701107,1950,2020,71,93.013,2.933257968,53.23517183
4203050,4,4031,PORCUPINE RIVER,OLD CROW,CA,67.563889,-139.88333,55400,240,1961,1995,35,9.072197593,1961,1995,35,10.36144578,1961,1995,35,323.871,10.21359586,184.360936
3637380,3,3371,"JURUENA, RIO",FONTANILHAS,BR,-11.3583,-58.3428,55900,247,1978,2020,43,2.856957761,1978,1995,18,0,1978,2020,43,1435.223,45.26119253,809.6814406
4213590,4,4131,SOURIS RIVER,WAWANESA,CA,49.601387,-99.681946,60300,360,1912,2020,109,9.66893447,1912,1995,84,13.81381381,1912,2020,109,16.062,0.506531232,8.400186269
3512400,3,3121,MARONI RIVER,LANGA TABIKI,GF,4.98,-54.43,60930,-999,1951,1996,46,0,1951,1995,45,0,1951,1996,46,1683.278,53.08385501,871.2268999
4105710,4,4052,COPPER RIVER,"MILLION DOLLAR BRIDGE NEAR CORDOVA, AK.",US,60.6711,-144.7467,62678,45.72,1988,2020,33,44.12736049,1988,1995,8,0,1988,2020,33,1851.821,58.39902706,931.7308634
6444310,6,6441,TISA,TISZAPALKONYA,HU,47.883335,21.066668,62723,87,1988,1995,8,12.49144422,1980,1995,16,43.75,1980,1995,16,467.858,14.75436989,235.2306154
3664804,3,3641,"IGUACU, RIO",PORTO CAPANEMA,BR,-25.56667,-53.93306,65680,180,1978,1999,22,1.593030492,1978,1995,18,1.923076923,1978,1999,22,1802.016,56.82837658,865.2310685
3664160,3,3641,"IGUACU, RIO",SALTO CATARATAS,BR,-25.68306,-54.43306,67317,152,1942,2019,78,1.010916494,1942,1995,54,2.65625,1942,2019,78,1673.573,52.77779813,784.0188679
5607400,5,5071,ASHBURTON RIVER,NANUTARRA,AU,-22.5443,115.499,71387,60.92,1972,2006,35,2.316010329,1972,1995,24,0,1972,2006,35,26.144,0.824477184,11.54940233
6444200,6,6441,TISA,SZOLNOK,HU,47.183334,20.200001,75113,-999,1988,1995,8,12.49144422,1973,1995,23,21.73913043,1973,1995,23,454.428,14.33084141,190.7904279
4203400,4,4031,YUKON RIVER,CARMACKS,CA,62.095833,-136.27167,81800,530,1951,1995,45,1.01010101,1951,1995,45,1.313320826,1951,1995,45,764.677,24.11485387,294.8026146
4213570,4,4131,ASSINIBOINE RIVER,NEAR BRANDON,CA,49.872223,-100.10278,85700,350,1974,2014,41,0,1906,1995,90,2.228412256,1906,2014,109,48.438,1.527540768,17.82427967
2911630,2,2111,TAVDA,NIZHNYAYA TAVDA,RU,57.68,66.18,86100,40,,,,,1967,1995,29,12.90322581,1967,1995,29,428.514,13.5136175,156.9525843
4214040,4,4143,"CANIAPISCAU, RIVIERE",CHUTE DE LA PYRITE,CA,57.43,-69.25,86800,67,1954,2019,66,29.28266867,1962,1995,34,0,1954,2019,66,1212.873,38.24916293,440.6585591
4213680,4,4131,RED RIVER,EMERSON,CA,49.008335,-97.211113,104000,230,1912,2019,108,0,1912,1995,84,0,1912,2019,108,129.175,4.0736628,39.16983462
4214520,4,4142,ALBANY RIVER,NEAR HAT ISLAND,CA,51.330555,-83.83889,118000,67,1964,2019,56,11.90972222,1964,1995,32,5.205479452,1964,2019,56,999.01,31.50477936,266.9896556
3638120,3,3381,"IRIRI, RIO",PEDRA DO O,BR,-4.5278,-54.0125,123827,-999,1976,2020,45,26.68590427,1976,1995,20,13.39285714,1976,2020,45,2563.308,80.83648109,652.8178918
4213800,4,4131,WINNIPEG RIVER,SLAVE FALLS,CA,50.224998,-95.570831,126000,280,1907,2020,114,1.784384832,1907,1995,89,0,1907,2020,114,878.516,27.70488058,219.8800046
3637770,3,3371,"SAO MANOEL, RIO",SANTA ROSA,BR,-8.8578,-57.4019,131000,212,1982,2009,28,17.79245472,1982,1995,14,22.72727273,1982,2009,28,3393.069,107.003824,816.8230838
3637790,3,3371,"SAO MANOEL, RIO",TRES MARIAS,BR,-7.6147,-57.9503,138000,129,1975,2019,45,7.544101088,1975,1995,21,35.04273504,1975,2019,45,3779.96,119.2048186,863.803033
6444100,6,6441,TISA,SZEGED,HU,46.25,20.166666,138408,74,1930,1999,70,0.728337885,1921,1995,75,6.666666667,1921,1999,79,838.981,26.45810482,191.1602278
4213650,4,4131,ASSINIBOINE RIVER,HEADINGLEY,CA,49.869167,-97.402779,153000,230,1913,2020,108,0.020280376,1913,1995,83,0.100401606,1913,2020,108,53.36,1.68276096,10.99843765
2909703,2,2091,NIZHNYAYA TUNGUSKA,KISLOKAN,RU,63.58,103.97,155000,-999,,,,,1951,1995,45,6.779661017,1951,1995,45,628.146,19.80921226,127.8013694
2909401,2,2091,PODKAMENNAYA TUNGUSKA,BAYKIT,RU,61.68,96.38,159000,140,,,,,1941,1995,55,5.801526718,1941,1995,55,978.173,30.84766373,194.0104637
6442450,6,6421,DANUBE RIVER,DUNAALMAS,HU,47.73,18.33,171720,103,1947,1995,49,0,1948,1995,48,43.75,1947,1995,49,2216.48,69.89891328,407.051673
6442500,6,6421,DANUBE RIVER,NAGYMAROS,HU,47.78,18.95,183533,100,1930,1999,70,2.60855797,1893,1995,103,4.854368932,1893,1999,107,2299.112,72.50479603,395.0504598
6442600,6,6421,DANUBE RIVER,MOHACS,HU,46,18.67,209064,80,1930,1999,70,0.387919091,1931,1995,65,32.30769231,1930,1999,70,2358.633,74.38185029,355.785072
4214260,4,4141,CHURCHILL RIVER,ABOVE GRANVILLE FALLS,CA,56.150002,-100.45834,228000,270,1946,2019,74,9.33120783,1951,1995,45,3.564727955,1946,2019,74,808.978,25.51193021,111.8944307
2909704,2,2091,NIZHNYAYA TUNGUSKA,TURA,RU,64.27,100.27,268000,125,,,,,1939,1995,57,13.59649123,1939,1995,57,1617.195,50.99986152,190.2979907
4213550,4,4132,SASKATCHEWAN RIVER,THE PAS,CA,53.841667,-101.18611,347000,260,1913,2020,108,1.881004893,1913,1995,83,2.510040161,1913,2020,108,641.943,20.24431445,58.34096383
3637150,3,3371,"TAPAJOS, RIO",FORTALEZA,BR,-6.0453,-57.6428,363000,-999,1982,2014,33,4.253164557,1983,1995,13,14.96598639,1982,2014,33,9910.704,312.5439613,861.0026483
6970880,6,6707,ILYCH,PRIURALSKIY,RU,62.629166,57.459999,10500,-999,,,,,1969,1996,28,0.607902736,1969,1996,28,198.381,6.256143216,595.8231634
4207320,4,4071,QUESNEL RIVER,NEAR QUESNEL,CA,52.843613,-122.22361,11500,-999,1939,2020,82,1.740209227,1939,1996,58,2.749638205,1939,2020,82,241.102,7.603392672,661.1645802
5606100,5,5061,BLACKWOOD RIVER,DARRADUP,AU,-34.0715,115.619,11593,42.48,1955,2007,53,2.463541667,1955,1996,42,0,1955,2007,53,18.256,0.575721216,49.66110722
4208570,4,4081,PINE RIVER,EAST PINE,CA,55.720001,-121.20778,12100,-999,1961,2018,58,2.19505287,1961,1996,36,3.935185185,1961,2018,58,190.634,6.011833824,496.8457706
4207250,4,4071,WEST ROAD RIVER,NEAR CINEMA,CA,53.311111,-122.8875,12400,-999,1952,2019,68,12.97455491,1952,1996,45,19.36090226,1952,2019,68,38.568,1.216280448,98.0871329
4245920,4,4452,SKEENA RIVER,ABOVE BABINE RIVER,CA,55.71611,-127.68472,12400,-999,1970,2019,50,26.09903851,1970,1996,27,0,1970,2019,50,352.964,11.1310727,897.6671535
4214210,4,4141,BEAVER RIVER,COLD LAKE RESERVE,CA,54.354168,-110.21667,14500,-999,1955,2020,66,0,1955,1996,42,0,1955,2020,66,18.867,0.594989712,41.03377324
4207150,4,4071,STUART RIVER,NEAR FORT ST. JAMES,CA,54.416389,-124.26889,14600,-999,1929,2019,91,3.778268899,1929,1996,68,5.831265509,1929,2019,91,128.756,4.060449216,278.11296
4231200,4,4311,"SAINT-JEAN, RIVIERE",FORT KENT,CA,47.258056,-68.595833,14700,-999,1926,2019,94,0,1926,1996,71,0,1926,2019,94,279.127,8.802549072,598.812862
4207860,4,4071,SOUTH THOMPSON RIVER,CHASE,CA,50.764999,-119.74028,16200,-999,1911,2020,110,12.43666858,1911,1996,86,16.14785992,1911,2020,110,295.629,9.322956144,575.49112
4209550,4,4090,BURNSIDE RIVER,NEAR THE MOUTH,CA,66.73333,-108.80222,16800,-999,1976,2018,43,7.83553142,1976,1996,21,3.278688525,1976,2018,43,128.468,4.051366848,241.1527886
4209600,4,4094,ELLICE RIVER,NEAR THE MOUTH,CA,67.708336,-104.14027,16900,-999,1971,2018,48,15.97666972,1971,1996,26,0,1971,2018,48,82.105,2.58926328,153.210845
4245100,4,4451,NASS RIVER,ABOVE SHUMAL CREEK,CA,55.263889,-129.08611,19200,65,1929,2019,91,11.89950721,1929,1996,68,17.03703704,1929,2019,91,787.143,24.82334165,1292.882378
4207305,4,4071,CHILCOTIN RIVER,BELOW BIG CREEK,CA,51.84861,-122.65334,19300,-999,1970,2018,49,0,1970,1996,27,0,1970,2018,49,103.035,3.24931176,168.3581223
4209400,4,4090,COPPERMINE RIVER,OUTLET OF POINT LAKE,CA,65.414444,-114.00806,19300,-999,1965,2018,54,1.218575598,1965,1996,32,2.387267905,1965,2018,54,105.755,3.33508968,172.8025741
4207830,4,4071,NORTH THOMPSON RIVER,MCLURE,CA,51.041389,-120.24111,19600,-999,1958,2020,63,0,1958,1996,39,0,1958,2020,63,431.36,13.60336896,694.0494367
4208360,4,4081,MUSKWA RIVER,NEAR FORT NELSON,CA,58.788334,-122.65916,20300,-999,1944,2019,76,6.451964273,1944,1996,53,10.03184713,1944,2019,76,209.162,6.596132832,324.9326518
4207160,4,4071,NECHAKO RIVER,VANDERHOOF,CA,54.026112,-124.00777,22500,-999,1915,2019,105,34.12581913,1915,1996,82,44.31934493,1915,2019,105,137.136,4.324720896,192.2098176
2909560,2,2091,SYM,SYM,RU,60.35,88.33,22800,71,,,,,1957,1996,40,14.88469602,1957,1996,40,190.216,5.998651776,263.0987621
4208365,4,4081,FORT NELSON RIVER,ABOVE MUSKWA RIVER,CA,58.670834,-122.6375,22800,-999,1978,2004,27,5.574112735,1978,1996,19,0,1978,2004,27,137.687,4.342097232,190.4428611
2966998,2,2661,"MAE KLONG, MAE NAM",BAN WANG KHANAI,TH,13.56,99.83,26449,-999,,,,,1965,1996,32,1.5625,1965,1996,32,280.102,8.833296672,333.9746936
4204100,4,4041,STIKINE RIVER,TELEGRAPH CREEK,CA,57.900833,-131.15445,29300,175,1954,2019,66,5.376524326,1954,1996,43,8.858267717,1954,2019,66,409.221,12.90519346,440.4502886
4207190,4,4071,FRASER RIVER,SHELLEY,CA,54.011112,-122.61667,32400,-999,1950,2020,71,0,1950,1996,47,0,1950,2020,71,815.283,25.71076469,793.54212
6970704,6,6707,PECHORA,TROITSKO-PECHORSK,RU,62.705833,56.204582,35600,-999,,,,,1938,1996,59,0.282485876,1938,1996,59,533.688,16.83038477,472.7636171
4203760,4,4031,TESLIN RIVER,NEAR WHITEHORSE,CA,61.49,-134.78,36519,-999,1955,1973,19,7.484625769,1956,1996,41,5.371900826,1955,1996,42,325.594,10.26793238,281.1668552
2903710,2,2031,TYUNG,UGULYATSY,RU,64.58,120.03,37000,-999,,,,,1959,1996,38,24.78070175,1959,1996,38,153.314,4.834910304,130.6732515
4245250,4,4452,SKEENA RIVER,USK,CA,54.630554,-128.43195,42200,100,1928,2020,93,6.315571711,1928,1996,69,8.991494532,1928,2020,93,909.859,28.69331342,679.9363371
4207180,4,4071,NECHAKO RIVER,ISLE PIERRE,CA,53.960278,-123.23361,42500,-999,1950,2019,70,0,1950,1996,47,0,1950,2019,70,277.17,8.74083312,205.6666616
5607024,5,5074,FITZROY RIVER,FITZROY CROSSING,AU,-18.2963,125.5263,46350,93.1,1955,2011,57,3.238806704,1955,1996,42,1.414141414,1955,2011,57,147.161,4.640869296,100.1266299
4203500,4,4031,PELLY RIVER,PELLY CROSSING,CA,62.829723,-136.58055,49000,460,1951,2018,68,2.161700049,1952,1996,45,2.059925094,1951,2018,68,393.993,12.42496325,253.5706785
4208640,4,4081,SMOKY RIVER,WATINO,CA,55.715557,-117.62195,50300,-999,1915,2020,106,33.15355494,1915,1996,82,40.65372829,1915,2020,106,347.924,10.97213126,218.1338223
4207800,4,4071,THOMPSON RIVER,NEAR SPENCES BRIDGE,CA,50.356945,-121.39389,54900,-999,1951,2020,70,0,1951,1996,46,0,1951,2020,70,779.959,24.59678702,448.0289075
2910170,2,2101,VAKH,YOBKHINSKOYE,RU,61.05,78.55,56400,-999,,,,,1953,1996,44,22.91666667,1953,1996,44,537.1,16.9379856,300.3188936
4213250,4,4132,SOUTH SASKATCHEWAN RIVER,MEDICINE HAT,CA,50.043056,-110.67778,56500,660,1911,2020,110,1.828765583,1911,1996,86,2.629016553,1911,2020,110,186.863,5.892911568,104.2993198
4213300,4,4132,NORTH SASKATCHEWAN RIVER,NEAR DEER CREEK,CA,53.516666,-109.61112,57000,510,1917,2020,104,32.94624907,1917,1996,80,42.9769392,1917,2020,104,221.775,6.9938964,122.6999368
4214551,4,4142,MOOSE RIVER,ABOVE MOOSE RIVER,CA,50.743332,-81.458336,60100,-999,1983,2020,38,11.17435159,1959,1996,38,0,1959,2020,62,726.551,22.91251234,381.2398059
3652455,3,3521,"JEQUITINHONHA, RIO",ITAPEBI,BR,-15.9483,-39.5236,67769,-999,1936,2010,75,3.564480012,1936,1996,61,9.065934066,1936,2010,75,412.442,13.00677091,191.9280336
4208550,4,4081,PEACE RIVER,HUDSON HOPE,CA,56.0275,-121.89889,70200,-999,1917,2019,103,29.7528848,1917,1996,80,38.53403141,1917,2019,103,1106.836,34.9051801,497.2247877
5607200,5,5076,GASCOYNE RIVER,HRS NINE MILE BRIDGE,AU,-24.8276,113.7691,72902,8.64,1957,2000,44,0,1957,1996,40,0,1957,2000,44,22.329,0.704167344,9.659095004
4208870,4,4081,ATHABASCA RIVER,ATHABASCA,CA,54.722221,-113.28611,74600,-999,1913,2020,108,12.82833677,1913,1996,84,16.63346614,1913,2020,108,425.217,13.40964331,179.7539318
5606080,5,5062,MURCHISON RIVER,EMU SPRINGS,AU,-27.8567,114.547,86777.4,152.72,1957,2006,50,0,1967,1996,30,0,1957,2006,50,22.53,0.71050608,8.187685734
4215200,4,4151,COLUMBIA RIVER,BIRCHBANK,CA,49.177776,-117.71639,88100,410,1937,2020,84,0,1937,1996,60,0,1937,2020,84,2025.365,63.87191064,724.9933103
4244500,4,4441,CHURCHILL RIVER,ABOVE UPPER MUSKRAT FALLS,CA,53.247776,-60.789165,92500,16,1948,2016,69,8.742337433,1948,1996,49,12.56454389,1948,2016,69,1751.03,55.22048208,596.9781846
2997250,2,2974,TAZ,SIDOROVSK,RU,66.6,82.28,100000,3,1962,1996,35,14.97966208,1978,1996,19,17.54385965,1962,1996,35,1052.196,33.18205306,331.8205306
4208270,4,4081,LIARD RIVER,LOWER CROSSING,CA,59.412498,-126.09722,104000,410,1944,2018,75,5.74759138,1944,1996,53,8.426073132,1944,2018,75,1134.955,35.79194088,344.1532777
6357010,6,6571,ODER RIVER,HOHENSAATEN-FINOW,DE,52.872891,14.142113,109564,0.16,1920,2019,100,1.007730536,1990,1996,7,0,1920,2019,100,514.159,16.21451822,147.9912948
4207310,4,4071,FRASER RIVER,NEAR MARGUERITE,CA,52.529999,-122.44222,114000,430,1950,2018,69,1.793257352,1950,1996,47,2.857142857,1950,2018,69,1441.191,45.44939938,398.6789419
4213440,4,4132,NORTH SASKATCHEWAN RIVER,PRINCE ALBERT,CA,53.202778,-105.76833,131000,410,1910,2019,110,0.714892766,1910,1996,87,1.05973025,1910,2019,110,241.176,7.605726336,58.05897966
4208730,4,4081,ATHABASCA RIVER,BELOW MCMURRAY,CA,56.780556,-111.4,133000,240,1957,2020,64,0.80941869,1957,1996,40,1.486199575,1957,2020,64,625.96,19.74027456,148.423117
5101301,5,5012,FITZROY RIVER,THE GAP,AU,-23.089,150.107,135757,8.869,1964,2012,49,0.147861692,1964,1996,33,10.76923077,1964,2012,49,164.77,5.19618672,38.27564487
4213400,4,4132,SOUTH SASKATCHEWAN RIVER,SASKATOON,CA,52.140278,-106.64333,141000,480,1911,2019,109,0.980688751,1911,1996,86,1.265822785,1911,2019,109,246.924,7.786995264,55.22691677
4215210,4,4151,COLUMBIA RIVER,INTERNATIONAL BOUNDARY (CANADA),CA,49.000832,-117.62778,155000,400,1938,2018,81,0.040642146,1938,1996,59,0,1938,2018,81,2826.686,89.1423697,575.1120626
6435060,6,6351,RHINE RIVER,LOBITH,NL,51.84,6.11,160800,8.53,1901,2020,120,0,1901,1996,96,0,1901,2020,120,2214.135,69.82496136,434.2348343
4208630,4,4081,PEACE RIVER,PEACE RIVER,CA,56.24472,-117.31278,186000,310,1915,2020,106,25.56131709,1915,1996,82,31.86925434,1915,2020,106,1846.33,58.22586288,313.0422735
4207900,4,4071,FRASER RIVER,HOPE,CA,49.380554,-121.45139,217000,38,1912,2019,108,0,1912,1996,85,0,1912,2019,108,2720.327,85.78823227,395.3374759
4208280,4,4081,LIARD RIVER,FORT LIARD,CA,60.243057,-123.47916,222000,210,1942,2019,78,16.78480295,1943,1996,54,23.16118936,1942,2019,78,1943.293,61.28368805,276.0526489
2911308,2,2111,TOBOL,IYEVLEVO,RU,57.58,67.17,269000,-999,,,,,1961,1996,36,2.777777778,1961,1996,36,473.84,14.94301824,55.55025368
4208450,4,4081,PEACE RIVER,PEACE POINT (ALBERTA),CA,59.113888,-112.42639,293000,210,1959,2020,62,0.951453733,1959,1996,38,0,1959,2020,62,2075.701,65.45930674,223.4106032
4208400,4,4081,SLAVE RIVER,FITZGERALD (ALBERTA),CA,59.872223,-111.58334,606000,200,1921,2020,100,33.23531837,1921,1996,76,43.99117971,1921,2020,100,3357.752,105.8900671,174.7360843
4236010,4,4361,NIAGARA RIVER,QUEENSTON,CA,43.156944,-79.047226,686000,76,1860,2019,160,0,1860,1996,137,0,1860,2019,160,5885.253,185.5973386,270.5500563
